problem,num_obj,iteration,num_gens,reference_point,iRVEA_R_IGD,iNSGAIII_R_IGD,iRVEA_R_HV,iNSGAIII_R_HV,iRVEA_N_Ss,iNSGAIII_N_Ss,iRVEA_FEs,iNSGAIII_FEs
DTLZ4,5,1,100,"[1.64505421e-17 2.50737514e-18 1.01572795e+00 0.00000000e+00
 0.00000000e+00]",2.178264192825081,0.0046866511262897,,,3,127,2280,63000
DTLZ4,5,2,100,"[3.74884712e-33 3.81305229e-01 7.62610459e-01 3.81305229e-01
 3.81305229e-01]",1.5500046974612176,0.30803035258586414,,,3,125,2000,63000
DTLZ4,5,3,100,"[3.74884712e-33 6.67265471e-01 0.00000000e+00 3.33632735e-01
 6.67265471e-01]",0.03151038212041382,0.04338449192120087,,,58,123,20990,63000
DTLZ4,5,4,100,"[3.74884712e-33 9.15940297e-01 0.00000000e+00 3.05313432e-01
 3.05313432e-01]",0.015646418521016888,0.030093346794609413,,,59,123,28030,63000
DTLZ4,5,5,100,"[2.22044605e-16 6.61423325e-01 2.22044605e-16 3.27840025e-01
 6.61423325e-01]",0.05960329435517647,0.03934455941825297,,,57,124,25980,63000
DTLZ4,5,6,100,"[2.22044605e-16 6.60945098e-01 2.22044605e-16 3.27494100e-01
 6.60945098e-01]",0.03850951206578443,0.03078976578263462,,,57,122,30000,63000
DTLZ4,5,7,100,"[2.22044605e-16 6.63075905e-01 2.22044605e-16 3.29631600e-01
 6.63075905e-01]",0.03818245079285292,0.03300915840582739,,,51,121,30000,63000
DTLZ1,6,1,100,[ 0.          0.          0.          0.          0.         37.84363157],0.8132251436621702,0.5726491566773492,,,0,126,7440,75600
DTLZ1,6,2,100,[0.         0.         0.         0.         0.         5.56648397],0.5664652680190263,0.5726491566773492,,,2,126,39864,75600
DTLZ1,6,3,100,[0.         0.         0.         0.         0.         3.13611438],0.5663079024449442,0.5726491566773492,,,4,127,78168,75600
DTLZ1,6,4,100,[0.       0.       0.       0.       0.       1.527656],0.566418630790564,0.5720390015977105,,,3,127,79200,75600
DTLZ1,6,5,100,"[2.22044605e-16 7.77559510e-01 2.22044605e-16 2.22044605e-16
 2.22044605e-16 7.29895254e-02]",0.6364707974896171,0.6316014902991277,,,18,126,49092,75600
DTLZ1,6,6,100,"[2.22044605e-16 3.68266558e-01 2.22044605e-16 2.22044605e-16
 2.22044605e-16 5.87214152e-02]",0.6694149769700651,0.6714460726373955,,,131,126,78948,75600
DTLZ1,6,7,100,"[2.22044605e-16 2.58508880e-01 2.22044605e-16 2.22044605e-16
 2.22044605e-16 2.29646194e-02]",0.6306303415861332,0.6343898756453583,,,131,127,77712,75600
DTLZ2,6,1,100,"[2.11977196e-19 3.70417724e-17 1.04498640e+00 2.97599091e-17
 0.00000000e+00 0.00000000e+00]",0.01999808557782622,0.028938769610178508,,,107,127,64152,75600
DTLZ2,6,2,100,"[3.17242067e-33 0.00000000e+00 2.44876301e-01 9.79505205e-01
 0.00000000e+00 0.00000000e+00]",0.1393462702518565,0.07801953698930986,,,129,105,59640,75600
DTLZ2,6,3,100,"[9.79269645e-34 0.00000000e+00 0.00000000e+00 9.33312429e-01
 3.11104143e-01 3.11104143e-01]",0.09139029156514289,0.07988458947711834,,,127,125,65100,75600
DTLZ2,6,4,100,"[2.30986100e-34 2.45984438e-01 0.00000000e+00 9.83937752e-01
 0.00000000e+00 0.00000000e+00]",0.13883930900995345,0.09417692364187967,,,123,123,71376,75600
