problem,num_obj,iteration,num_gens,reference_point,iRVEA_R_IGD,iNSGAIII_R_IGD,iRVEA_R_HV,iNSGAIII_R_HV,iRVEA_N_Ss,iNSGAIII_N_Ss,iRVEA_FEs,iNSGAIII_FEs
DTLZ4,3,5,100,[0.65917082 0.65917082 0.32577166],0.048342464853098455,0.04714184194792451,8.698798097073377,8.772810434372445,84,105,21120,31800
DTLZ4,3,6,100,[0.66252511 0.66252511 0.32915783],0.04955933682374952,0.04888213620868222,8.759496728363708,8.772344517504948,81,101,32400,31800
DTLZ4,3,7,100,[0.66250882 0.66250882 0.32914903],0.049390147644640565,0.01863350711065703,8.706872623196285,8.897611990717154,80,101,32400,31800
DTLZ1,4,1,100,[0.         0.         0.         7.55650005],0.5596209572718677,0.558634205512695,,,0,94,10512,48000
DTLZ1,4,2,100,[0.         0.         0.21659688 0.86638754],0.5862642638180173,0.5695142739412966,,,2,120,34984,48000
DTLZ1,4,3,100,[0.         0.         1.01089525 0.        ],0.558850553778076,0.5587446078789841,,,89,8,39216,48000
DTLZ1,4,4,100,[0.         0.22013877 0.         0.88055509],0.5701210139317965,0.5710498736822315,,,121,43,28128,48000
DTLZ1,4,5,100,[2.22044605e-16 2.22044605e-16 8.22819547e-02 3.82585850e-01],0.578827390441123,0.5691937246073941,,,111,121,36872,48000
DTLZ1,4,6,100,[2.22044605e-16 2.22044605e-16 3.70335881e-02 2.85610142e-01],0.5663764198624246,0.5681387296513496,,,107,119,48760,48000
DTLZ1,4,7,100,[2.22044605e-16 2.22044605e-16 3.70335881e-02 2.85610142e-01],0.5638925147161001,0.567737270733811,,,119,120,49600,48000
DTLZ2,4,1,100,[3.10346094e-17 2.52666826e-17 4.62095793e-17 1.00624224e+00],0.00863227966968237,0.010016040867529741,,,73,118,34392,48000
DTLZ2,4,2,100,[6.46486988e-34 0.00000000e+00 9.84073129e-01 2.46018282e-01],0.08598519269501152,0.09465170905517202,,,77,120,30712,48000
DTLZ2,4,3,100,[6.46486988e-34 9.83691534e-01 0.00000000e+00 2.45922883e-01],0.08633500596820987,0.09311569509959956,,,91,120,36456,48000
DTLZ2,4,4,100,[0.98783859 0.         0.         0.24695965],0.08636576549330414,0.08962826138752784,,,87,114,10328,48000
DTLZ2,4,5,100,[0.25343311 0.25343311 0.63180451 0.25343311],0.4031048328788634,0.04286502520416205,,,3,119,2072,48000
DTLZ2,4,6,100,[0.35476452 0.35476452 0.73292007 0.35476452],0.6901827748084401,0.3263837470031957,,,3,120,1600,48000
DTLZ2,4,7,100,[0.35536897 0.35536897 0.73341271 0.35536897],0.6909784473466876,0.3188381884573884,,,3,119,1600,48000
DTLZ3,4,1,100,[3.45620497e-48 0.00000000e+00 7.49125130e+00 0.00000000e+00],0.06516735986524123,0.04072442834720267,,,0,119,14104,48000
DTLZ3,4,2,100,[3.45620497e-48 0.00000000e+00 9.24280216e-01 6.16186811e-01],0.03254934619832941,0.017744020818861908,,,0,121,30880,48000
DTLZ3,4,3,100,[3.45620497e-48 9.08141641e-01 0.00000000e+00 6.05427761e-01],0.033235116520174066,0.017527898288430304,,,0,120,37560,48000
DTLZ3,4,4,100,[3.45620497e-48 5.68290442e-01 0.00000000e+00 8.52435662e-01],0.03460042253687853,0.017540726064035242,,,1,120,41264,48000
DTLZ3,4,5,100,[2.22044605e-16 8.40001078e-01 2.22044605e-16 5.56728949e-01],0.029576997040649484,0.024760434083592693,,,5,121,45624,48000
DTLZ3,4,6,100,[2.22044605e-16 8.25033388e-01 2.22044605e-16 5.46592474e-01],0.030147080911126188,0.01694743579873683,,,80,121,49600,48000
DTLZ3,4,7,100,[2.22044605e-16 8.29058970e-01 2.22044605e-16 5.50689604e-01],0.030211965867992543,0.016138213946746974,,,96,121,49600,48000
DTLZ4,4,1,100,[5.35278351e-017 0.00000000e+000 1.00426521e+000 1.94913648e-174],0.008206632618932525,0.0035758964370352464,,,63,118,41800,48000
DTLZ4,4,2,100,[3.22573832e-24 1.00142984e+00 0.00000000e+00 0.00000000e+00],0.05520041025879862,0.007266974634220767,,,65,121,38432,48000
DTLZ4,4,3,100,[1.00053457 0.         0.         0.        ],0.05529810339459469,0.003094787747920441,,,54,121,40352,48000
DTLZ4,4,4,100,[0.91069886 0.         0.30356629 0.30356629],0.06355299677568804,0.06617453262796773,,,110,121,43672,48000
DTLZ4,4,5,100,[0.66228601 0.28397331 0.28397331 0.28397331],0.09068944206435951,0.04688245152244922,,,115,118,46680,48000
DTLZ4,4,6,100,[0.73920942 0.36100203 0.36100203 0.36100203],0.3047670831805352,0.34789245971141014,,,117,119,49104,48000
DTLZ4,4,7,100,[0.73912893 0.36095979 0.36095979 0.36095979],0.40149791707896376,0.34642417273064857,,,113,117,49600,48000
DTLZ1,5,1,100,[ 0.          0.          0.          0.         14.32797597],1.0656118325072395,0.5640764716036776,,,16,126,7740,63000
DTLZ1,5,2,100,[0.         0.         0.         1.10437046 1.65655569],0.6626561754679019,0.8876470101089933,,,0,126,22760,63000
DTLZ1,5,3,100,[0.         0.         0.         0.         0.64569598],0.5634071041911797,0.5698601261482409,,,5,127,43690,63000
DTLZ1,5,4,100,[0.        0.        0.        0.        0.5401505],0.5633369942719461,0.5668918885765162,,,127,125,64930,63000
DTLZ1,5,5,100,"[2.22044605e-16 3.22413022e-01 2.22044605e-16 2.22044605e-16
 4.37475591e-02]",0.6614936043577264,0.6755050111250888,,,129,119,48290,63000
DTLZ1,5,6,100,"[2.22044605e-16 2.74321281e-01 2.22044605e-16 2.22044605e-16
 2.95012330e-02]",0.6245033377693914,0.6255862334526504,,,130,117,65780,63000
DTLZ1,5,7,100,"[2.22044605e-16 2.75053996e-01 2.22044605e-16 2.22044605e-16
 3.02339489e-02]",0.6248621788013353,0.6242671501936568,,,130,120,66000,63000
DTLZ2,5,1,100,"[3.74070596e-17 1.88901642e-17 1.03991626e+00 0.00000000e+00
 0.00000000e+00]",0.0357717804049304,0.009282474875548893,,,86,127,47710,63000
DTLZ2,5,2,100,"[5.81465238e-19 3.05275666e-01 9.15826997e-01 0.00000000e+00
 3.05275666e-01]",0.02103416151105606,0.04674294602618745,,,117,126,52280,63000
DTLZ2,5,3,100,"[1.48797857e-33 9.29667383e-01 3.09889128e-01 0.00000000e+00
 3.09889128e-01]",0.020645740061071456,0.02128850413026239,,,118,127,53560,63000
DTLZ2,5,4,100,[0.78177637 0.39088819 0.         0.39088819 0.39088819],0.7560306515249176,0.3285994952043478,,,3,126,3630,63000
DTLZ2,5,5,100,"[2.22044605e-16 8.97897133e-01 2.94437240e-01 2.22044605e-16
 2.94437240e-01]",0.17935845818522406,0.02326487757501528,,,11,121,3150,63000
DTLZ2,5,6,100,"[2.22044605e-16 8.97897133e-01 2.94437240e-01 2.22044605e-16
 2.94437240e-01]",0.019343564950840452,0.013212308137247365,,,122,123,53760,63000
DTLZ2,5,7,100,"[2.22044605e-16 8.97211154e-01 2.94078640e-01 2.22044605e-16
 2.94078640e-01]",0.009857283076458419,0.013098690680270305,,,121,118,66000,63000
DTLZ3,5,1,100,"[2.38445954e-63 0.00000000e+00 0.00000000e+00 1.12189536e+01
 2.80473840e+00]",0.07873281533360209,0.08321492782512391,,,0,125,57880,63000
DTLZ3,5,2,100,"[2.38445954e-63 1.00934546e+00 0.00000000e+00 4.03738185e+00
 0.00000000e+00]",0.08455704987146863,0.04607205111839874,,,2,125,54860,63000
DTLZ3,5,3,100,"[2.38445954e-63 1.14492872e+00 1.71739308e+00 0.00000000e+00
 0.00000000e+00]",0.07326868538778224,0.030902162461123445,,,2,127,6510,63000
DTLZ3,5,4,100,"[2.38445954e-63 0.00000000e+00 2.94565840e+00 2.94565840e+00
 1.47282920e+00]",0.05333637108747439,0.0352929305310204,,,8,127,25450,63000
DTLZ3,5,5,100,"[2.22044605e-16 5.51649671e-01 8.33411824e-01 2.22044605e-16
 2.22044605e-16]",0.035340980761717156,0.02295340586242389,,,89,127,51850,63000
DTLZ3,5,6,100,"[2.22044605e-16 5.50804080e-01 8.30460409e-01 2.22044605e-16
 2.22044605e-16]",0.034535225595681986,0.02660313932492558,,,130,121,66000,63000
DTLZ3,5,7,100,"[2.22044605e-16 5.52149276e-01 8.30957683e-01 2.22044605e-16
 2.22044605e-16]",0.03358806540519269,0.023998546873498595,,,130,123,66000,63000
DTLZ4,5,1,100,"[1.09915898e-017 2.60694830e-183 0.00000000e+000 9.73859470e-201
 1.00901270e+000]",0.035176155231179985,0.004846201371695177,,,31,127,59700,63000
DTLZ4,5,2,100,"[1.00398574e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 1.06394901e-258]",0.08865880698200371,0.0047764108006945975,,,81,126,52880,63000
DTLZ4,5,3,100,[0.83337839 0.         0.         0.         0.55558559],0.03223734622496857,0.026971738893983292,,,118,125,60580,63000
DTLZ4,5,4,100,"[6.82418209e-34 1.00034194e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",0.03493713917417585,0.0056672448969363005,,,99,127,58060,63000
DTLZ4,5,5,100,"[8.29431622e-01 2.22044605e-16 2.22044605e-16 2.22044605e-16
 5.51906876e-01]",0.03304844391571665,0.02554661293013532,,,110,126,54650,63000
DTLZ4,5,6,100,"[8.30935392e-01 2.22044605e-16 2.22044605e-16 2.22044605e-16
 5.53528146e-01]",0.03254780635700546,0.02681548265448202,,,115,125,66000,63000
DTLZ4,5,7,100,"[8.30935392e-01 2.22044605e-16 2.22044605e-16 2.22044605e-16
 5.53528146e-01]",0.032593918844325255,0.015920400089252343,,,122,122,66000,63000
DTLZ1,6,1,100,"[  0.           0.           0.         182.25822395   0.
   0.        ]",0.5748603713728228,0.5677436094311255,,,118,98,51492,75600
DTLZ1,6,2,100,[ 0.          0.          0.          0.          0.         14.11117154],0.5668462163245304,0.5668734250631117,,,115,12,45816,75600
DTLZ1,6,3,100,[0.         0.         1.25848961 0.3146224  0.         0.        ],0.7258095156385989,0.7362012433003282,,,127,72,62988,75600
DTLZ1,6,4,100,[0.         0.         0.         0.         3.97532354 0.        ],0.5665225565188904,0.5673601395598881,,,129,7,46224,75600
DTLZ1,6,5,100,"[2.22044605e-16 2.22044605e-16 2.62620906e-01 1.92806961e-02
 2.22044605e-16 2.22044605e-16]",0.6002488659710756,0.6076240073548395,,,126,49,56352,75600
DTLZ1,6,6,100,"[2.22044605e-16 2.22044605e-16 2.62882468e-01 2.47707012e-02
 2.22044605e-16 2.22044605e-16]",0.6309378428285998,0.6427940096351591,,,131,122,78984,75600
DTLZ1,6,7,100,"[2.22044605e-16 2.22044605e-16 2.62882468e-01 2.47707012e-02
 2.22044605e-16 2.22044605e-16]",0.6308939990845576,0.6421830684121916,,,131,120,79200,75600
DTLZ2,6,1,100,"[3.08101602e-18 1.41405421e-17 0.00000000e+00 3.06445991e-18
 0.00000000e+00 1.01888573e+00]",0.02221117782260887,0.03454504240342316,,,120,126,50940,75600
DTLZ2,6,2,100,"[1.40123360e-35 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.76783418e-01 2.44195855e-01]",0.14008943020321427,0.09682330602188415,,,124,122,43212,75600
DTLZ2,6,3,100,"[5.60609681e-50 0.00000000e+00 3.07526063e-01 3.07526063e-01
 0.00000000e+00 9.22578190e-01]",0.2874566778926847,0.07829016738490906,,,5,125,4356,75600
DTLZ2,6,4,100,"[5.60609681e-50 0.00000000e+00 6.75789410e-01 3.37894705e-01
 0.00000000e+00 6.75789410e-01]",0.8326074337390217,0.07689635718553102,,,5,124,3600,75600
DTLZ2,6,5,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.22044605e-16
 9.62622456e-01 2.34220861e-01]",0.10637699834192868,0.1489124087871178,,,13,121,3756,75600
DTLZ2,6,6,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.22044605e-16
 9.60756724e-01 2.33099510e-01]",0.13243392984089633,0.13887094831166738,,,106,118,38280,75600
DTLZ2,6,7,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.22044605e-16
 9.60756724e-01 2.33099510e-01]",0.13228743140715277,0.13940654959975976,,,127,122,76992,75600
DTLZ3,6,1,100,"[2.80195360e-47 0.00000000e+00 3.37937508e+01 8.44843770e+00
 0.00000000e+00 0.00000000e+00]",0.1484226784976474,0.09231617523371376,,,95,106,64884,75600
DTLZ3,6,2,100,"[2.80195360e-47 0.00000000e+00 6.93912707e+00 6.93912707e+00
 3.46956354e+00 0.00000000e+00]",0.08237147705023702,0.10316147726431928,,,127,20,62016,75600
DTLZ3,6,3,100,"[2.80195360e-47 0.00000000e+00 1.27568596e+00 5.10274384e+00
 0.00000000e+00 0.00000000e+00]",0.13914262552203424,0.14678981248005557,,,128,14,64968,75600
DTLZ3,6,4,100,"[2.80195360e-47 6.20108844e+01 0.00000000e+00 4.13405896e+01
 0.00000000e+00 0.00000000e+00]",0.04089273933617171,0.06579756262483118,,,127,26,38076,75600
DTLZ3,6,5,100,"[2.22044605e-16 2.22044605e-16 6.19548863e-01 6.19548863e-01
 2.78007533e-01 2.22044605e-16]",0.048071795798660534,0.04596789473541895,,,127,21,58716,75600
DTLZ3,6,6,100,"[2.22044605e-16 2.22044605e-16 6.19149711e-01 6.19149711e-01
 2.85262728e-01 2.22044605e-16]",0.05753698903463191,0.03095659204610086,,,129,8,79200,75600
DTLZ3,6,7,100,"[2.22044605e-16 2.22044605e-16 6.18824868e-01 6.18824868e-01
 2.85073046e-01 2.22044605e-16]",0.057927257060978364,0.07344238031704392,,,130,125,79200,75600
DTLZ4,6,1,100,"[5.76575499e-035 2.96180431e-189 0.00000000e+000 8.21033983e-130
 1.00222987e+000 2.50557468e-001]",0.13838758099956217,0.15396937062976712,,,116,127,71340,75600
DTLZ4,6,2,100,"[3.15884366e-001 7.49434648e-217 9.47653097e-001 0.00000000e+000
 0.00000000e+000 3.15884366e-001]",0.08526247368370245,0.05318752212606185,,,129,124,63288,75600
DTLZ4,6,3,100,"[3.05101318e-001 7.49434648e-217 9.15303954e-001 0.00000000e+000
 3.05101318e-001 1.38456752e-242]",0.08665079880591224,0.07735522652998347,,,129,127,74004,75600
DTLZ4,6,4,100,"[5.59398301e-001 7.49434648e-217 8.39097451e-001 0.00000000e+000
 0.00000000e+000 1.38456752e-242]",0.07317959709210263,0.0624105031629626,,,124,126,74076,75600
DTLZ4,6,5,100,"[2.78332258e-01 2.22044605e-16 8.81942779e-01 2.22044605e-16
 2.78332258e-01 2.22044605e-16]",0.07052454953384,0.05211767220277007,,,130,124,73644,75600
DTLZ4,6,6,100,"[2.89444781e-01 2.22044605e-16 8.92778238e-01 2.22044605e-16
 2.89444781e-01 2.22044605e-16]",0.08024085766227133,0.06702873955933118,,,130,127,79200,75600
DTLZ4,6,7,100,"[2.89395501e-01 2.22044605e-16 8.92701156e-01 2.22044605e-16
 2.89395501e-01 2.22044605e-16]",0.07883984895513646,0.05634832027764985,,,126,126,79200,75600
DTLZ1,7,1,100,"[ 0.          0.          0.          0.          0.          0.
 49.82794354]",0.6815734412281823,0.5708285259493517,,,43,81,18256,58800
DTLZ1,7,2,100,"[0.         0.         0.         0.         4.24492441 0.
 6.36738661]",0.7061046683700096,0.8928299463169029,,,83,77,39032,58800
DTLZ1,7,3,100,"[0.         0.         0.         0.         3.0699694  1.02332313
 1.02332313]",0.8931882840104222,0.9512415134768568,,,37,65,53382,58800
DTLZ1,7,4,100,"[0.         0.         0.         0.         0.62416747 0.31208374
 0.62416747]",0.808790554486648,0.9905616722866794,,,90,43,58716,58800
DTLZ1,7,5,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.22044605e-16
 2.83011851e-01 2.22044605e-16 5.07436578e-01]",0.663453348436685,0.752040323012988,,,90,56,54684,58800
DTLZ1,7,6,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.22044605e-16
 9.73304542e-02 2.22044605e-16 1.74552909e-01]",0.6524330887389894,0.6636047369225241,,,90,44,64400,58800
DTLZ1,7,7,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.22044605e-16
 9.73304542e-02 2.22044605e-16 1.74552909e-01]",0.6409664744698731,0.6567739971447891,,,90,67,64400,58800
DTLZ2,7,1,100,"[2.74882632e-21 3.69960693e-17 9.82453003e-19 9.82051203e-01
 0.00000000e+00 0.00000000e+00 2.45512801e-01]",0.14765383205577662,0.15105244762202877,,,90,84,55608,58800
DTLZ2,7,2,100,"[4.25693581e-35 0.00000000e+00 9.86963253e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.46740813e-01]",0.14377044253538274,0.15470739648579726,,,83,85,28924,58800
DTLZ2,7,3,100,"[4.25693581e-35 3.92879785e-01 0.00000000e+00 0.00000000e+00
 7.85759570e-01 3.92879785e-01 3.92879785e-01]",0.4229482801017619,0.3357478547555377,,,70,83,17948,58800
DTLZ2,7,4,100,"[4.25693581e-35 0.00000000e+00 0.00000000e+00 0.00000000e+00
 6.74144291e-01 3.37072145e-01 6.74144291e-01]",0.1521248775987361,0.07397585393130479,,,86,80,53494,58800
DTLZ2,7,5,100,"[2.22044605e-16 3.20119637e-01 2.22044605e-16 2.22044605e-16
 6.98708205e-01 3.20119637e-01 3.20119637e-01]",0.32530125183864084,0.34429421653272557,,,90,80,53522,58800
DTLZ2,7,6,100,"[2.22044605e-16 3.26817780e-01 2.22044605e-16 2.22044605e-16
 7.05001815e-01 3.26817780e-01 3.26817780e-01]",0.40403980723867833,0.33241199223811774,,,89,83,64400,58800
DTLZ2,7,7,100,"[2.22044605e-16 3.26808158e-01 2.22044605e-16 2.22044605e-16
 7.04986857e-01 3.26808158e-01 3.26808158e-01]",0.32054699357606187,0.31820983701752725,,,86,82,64400,58800
DTLZ3,7,1,100,"[4.90952452e-31 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.93653411e+02 2.90480116e+02 0.00000000e+00]",0.055013008086728245,0.06733349439325986,,,55,77,49924,58800
DTLZ3,7,2,100,"[1.24095679e-48 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.37543903e+00 8.75087806e+00 8.75087806e+00]",0.1512563586285772,0.3563179603037722,,,85,50,51506,58800
DTLZ3,7,3,100,"[1.24095679e-48 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.55932253e+00 6.23729014e+00 0.00000000e+00]",0.13800241778990377,0.18072592872364332,,,66,41,56196,58800
DTLZ3,7,4,100,"[1.24095679e-48 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 8.12236338e-01 3.24894535e+00]",0.1386925062791278,0.18072592872364332,,,72,26,44436,58800
DTLZ3,7,5,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.22044605e-16
 1.46174427e-01 1.93777591e+00 2.22044605e-16]",0.08082923615155799,0.1231354981399324,,,79,21,52780,58800
DTLZ3,7,6,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.22044605e-16
 2.41394130e-01 1.03289475e+00 2.22044605e-16]",0.12723620295789312,0.1454956327909435,,,86,18,61600,58800
DTLZ3,7,7,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.22044605e-16
 2.20968545e-01 9.90161812e-01 2.22044605e-16]",0.11934903504975865,0.15267372395773227,,,84,14,64400,58800
DTLZ4,7,1,100,"[5.76280177e-035 9.69446920e-090 3.85052296e-001 7.70104592e-001
 3.85052296e-001 1.51000432e-107 3.85052296e-001]",0.42332910567687626,0.4176052147842846,,,90,85,60200,58800
DTLZ4,7,2,100,"[5.76280177e-035 4.35039787e-117 7.70097907e-001 3.85048954e-001
 3.85048954e-001 3.19688773e-147 3.85048954e-001]",0.43209810447444674,0.3204872453488877,,,90,85,61670,58800
DTLZ4,7,3,100,"[3.16944380e-037 2.15068483e-133 2.45458242e-001 9.81832966e-001
 3.99792989e-109 0.00000000e+000 6.99003532e-164]",0.14496754598400366,0.15393197555092378,,,89,85,55762,58800
DTLZ4,7,4,100,"[3.16944380e-037 4.55092587e-161 9.24783092e-001 3.27063231e-146
 3.08261031e-001 0.00000000e+000 3.08261031e-001]",0.15003625715933172,0.09473545690539537,,,90,85,56630,58800
DTLZ4,7,5,100,"[2.22044605e-16 2.22044605e-16 3.19728352e-01 6.99667620e-01
 3.19728352e-01 2.22044605e-16 3.19728352e-01]",0.4009930409039729,0.4093268510751003,,,90,83,55664,58800
DTLZ4,7,6,100,"[2.22044605e-16 2.22044605e-16 3.22434973e-01 7.00912332e-01
 3.22434973e-01 2.22044605e-16 3.22434973e-01]",0.3290190833622596,0.34338968059723973,,,90,85,64400,58800
DTLZ4,7,7,100,"[2.22044605e-16 2.22044605e-16 3.24737095e-01 7.02861095e-01
 3.24737095e-01 2.22044605e-16 3.24737095e-01]",0.3182982968072471,0.33262210905452666,,,90,82,64400,58800
DTLZ1,8,1,100,"[ 0.         0.         0.         0.         0.         0.
  0.        53.9923613]",0.6853781864051702,0.5759228116522354,,,53,112,30400,96000
DTLZ1,8,2,100,"[ 0.          0.          0.          0.          0.          0.
 16.74621281  0.        ]",0.7606449412754899,0.5701570634567659,,,54,118,33776,96000
DTLZ1,8,3,100,"[0.         0.         0.         0.         0.         0.
 0.26215895 0.17477263]",0.7918159497129573,0.9216297034064623,,,123,103,77408,96000
DTLZ1,8,4,100,"[0.         0.         0.         0.         0.         0.42452222
 0.         0.63678333]",0.7142294724632455,0.7989910938121797,,,127,83,86080,96000
DTLZ1,8,5,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.22044605e-16
 2.22044605e-16 2.22044605e-16 1.75907366e-01 9.68209113e-02]",0.8921713164453104,0.8991363107675553,,,126,105,77872,96000
DTLZ1,8,6,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.22044605e-16
 2.22044605e-16 2.22044605e-16 1.69791138e-01 9.47885346e-02]",0.8730838328666652,0.8384447642602432,,,127,103,102400,96000
DTLZ1,8,7,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.22044605e-16
 2.22044605e-16 2.22044605e-16 1.69791138e-01 9.47885346e-02]",0.8714794072930021,0.8787140580716545,,,127,94,102400,96000
DTLZ2,8,1,100,"[1.77069439e-17 0.00000000e+00 1.80524944e-18 3.24853780e-17
 0.00000000e+00 5.43765157e-18 0.00000000e+00 1.01068230e+00]",0.06797194036224957,0.02248967159805667,,,48,112,14944,96000
DTLZ2,8,2,100,"[3.47725566e-34 0.00000000e+00 0.00000000e+00 2.43726098e-01
 9.74904393e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00]",0.1434214979600233,0.1567978256326945,,,127,120,74704,96000
DTLZ2,8,3,100,"[1.01694233e-34 0.00000000e+00 0.00000000e+00 9.50541257e-01
 0.00000000e+00 3.16847086e-01 3.16847086e-01 0.00000000e+00]",0.09040777594549171,0.09480267080080136,,,127,121,73872,96000
DTLZ2,8,4,100,"[1.03604913e-36 0.00000000e+00 0.00000000e+00 9.15790512e-01
 3.05263504e-01 0.00000000e+00 3.05263504e-01 0.00000000e+00]",0.10902838190627347,0.09565953200929518,,,127,121,92736,96000
DTLZ2,8,5,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 8.53283749e-01
 2.22044605e-16 2.49962057e-01 2.49962057e-01 2.22044605e-16]",0.10439883598974493,0.05505736530857483,,,127,118,91056,96000
DTLZ2,8,6,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 8.79556114e-01
 2.22044605e-16 2.76234422e-01 2.76234422e-01 2.22044605e-16]",0.09691780505788183,0.12436639014058695,,,126,117,102400,96000
