problem,num_obj,iteration,num_gens,reference_point,iRVEA_R_IGD,iNSGAIII_R_IGD,iRVEA_R_HV,iNSGAIII_R_HV,iRVEA_N_Ss,iNSGAIII_N_Ss,iRVEA_FEs,iNSGAIII_FEs
DTLZ2,5,1,100,"[4.31115428e-17 0.00000000e+00 9.78596783e-01 1.16648176e-17
 2.44649196e-01]",0.07829282539130937,0.0894356159086345,,,123,116,53930,63000
DTLZ2,5,2,100,"[3.56055863e-33 0.00000000e+00 1.00621282e+00 0.00000000e+00
 0.00000000e+00]",0.03616959851755489,0.07588344742495802,,,98,123,59060,63000
DTLZ2,5,3,100,"[3.56055863e-33 9.76061362e-01 0.00000000e+00 0.00000000e+00
 2.44015341e-01]",0.07913673967935556,0.08747950042256472,,,98,126,43380,63000
DTLZ2,5,4,100,"[3.56055863e-33 9.76654312e-01 0.00000000e+00 2.44163578e-01
 0.00000000e+00]",0.07911514599515225,0.07583863732148183,,,116,124,59880,63000
DTLZ2,5,5,100,"[2.22044605e-16 2.22044605e-16 9.69055974e-01 2.22044605e-16
 2.40876518e-01]",0.0807846936385646,0.08470849984296057,,,62,124,16630,63000
DTLZ2,5,6,100,"[2.22044605e-16 2.22044605e-16 9.68685714e-01 2.22044605e-16
 2.40643220e-01]",0.08218407184189515,0.0844602723815004,,,114,119,61690,63000
DTLZ2,5,7,100,"[2.22044605e-16 2.22044605e-16 9.68841501e-01 2.22044605e-16
 2.40799007e-01]",0.08190607865579985,0.08482414350659413,,,120,121,66000,63000
DTLZ3,5,1,100,"[2.25690868e-49 0.00000000e+00 0.00000000e+00 2.50913299e+01
 6.27283247e+00]",0.08073962687031153,0.08307112217571175,,,34,103,47410,63000
DTLZ3,5,2,100,"[2.25690868e-49 8.21396197e+00 2.05349049e+00 0.00000000e+00
 0.00000000e+00]",0.13307427902523825,0.16726871924255338,,,72,73,46230,63000
DTLZ3,5,3,100,"[2.25690868e-49 0.00000000e+00 3.63253517e+00 3.63253517e+00
 1.81626758e+00]",0.7241708487255745,0.03036187826596485,,,4,104,3630,63000
DTLZ3,5,4,100,"[2.25690868e-49 0.00000000e+00 5.01478564e+00 1.25369641e+00
 0.00000000e+00]",0.08157567721786146,0.041171551838447284,,,87,30,29070,63000
DTLZ3,5,5,100,"[2.22044605e-16 2.22044605e-16 1.23034187e+00 1.23034187e+00
 5.38699884e-01]",0.035989839438549436,0.25596414071974666,,,129,126,48530,63000
DTLZ3,5,6,100,"[2.22044605e-16 2.22044605e-16 6.44680094e-01 6.44680094e-01
 3.06321761e-01]",0.04192641019627378,0.08901075471916263,,,129,124,65950,63000
DTLZ3,5,7,100,"[2.22044605e-16 2.22044605e-16 6.62557152e-01 6.62557152e-01
 3.24495209e-01]",0.03992565795581096,0.032877279641629155,,,130,126,66000,63000
DTLZ4,5,1,100,"[1.24942835e-19 3.86766443e-21 6.77658099e-01 6.77658099e-01
 3.38829050e-01]",0.043401042210182886,0.038622669880568415,,,124,127,61370,63000
DTLZ4,5,2,100,"[2.15441325e-33 3.79168394e-01 3.79168394e-01 7.58336788e-01
 3.79168394e-01]",0.31573243929121175,0.3252058158671044,,,129,127,62680,63000
DTLZ4,5,3,100,"[2.15441325e-33 6.69445624e-01 0.00000000e+00 6.69445624e-01
 3.34722812e-01]",0.03645757275247688,0.029002464111387995,,,129,127,62290,63000
DTLZ4,5,4,100,"[2.15441325e-33 2.19829041e-37 0.00000000e+00 9.75496816e-01
 2.43874204e-01]",0.07751942778920948,0.08673091758155456,,,114,124,59400,63000
DTLZ4,5,5,100,"[2.22044605e-16 3.71355793e-01 3.71355793e-01 7.49662194e-01
 3.71355793e-01]",0.31338452340955897,0.32635982225546084,,,126,126,61380,63000
DTLZ4,5,6,100,"[2.22044605e-16 3.72372417e-01 3.72372417e-01 7.50507189e-01
 3.72372417e-01]",0.30704463678358307,0.3309870894910919,,,126,122,66000,63000
DTLZ4,5,7,100,"[2.22044605e-16 3.73911031e-01 3.73911031e-01 7.51951361e-01
 3.73911031e-01]",0.313525455800431,0.3190831492081171,,,123,122,66000,63000
DTLZ1,6,1,100,[0.        0.        0.        8.1840618 2.7280206 2.7280206],0.8470368893858199,0.9233454509523407,,,79,101,55104,75600
DTLZ1,6,2,100,[0.         0.         0.         0.         0.         7.04112696],0.5665765861114173,0.5726491566773492,,,60,127,48468,75600
DTLZ1,6,3,100,[0.         0.         0.         0.         5.51155972 0.        ],0.5813161199088944,0.5714480378064537,,,128,126,41820,75600
DTLZ1,6,4,100,[0.         0.         0.         0.         0.         0.53731087],0.5660421229239381,0.5666195257773027,,,129,126,54600,75600
DTLZ1,6,5,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.22044605e-16
 3.11208872e-01 2.22044605e-16]",0.5671001174885391,0.5671199063056869,,,127,127,47184,75600
DTLZ1,6,6,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.22044605e-16
 2.93808104e-01 2.22044605e-16]",0.5669652358727364,0.5675001988864855,,,129,126,79128,75600
DTLZ1,6,7,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.22044605e-16
 2.94769995e-01 2.22044605e-16]",0.5667485043151939,0.5676337858232684,,,130,125,79200,75600
DTLZ2,6,1,100,"[1.53299305e-17 0.00000000e+00 3.69780223e-17 6.88510598e-18
 1.01447690e+00 0.00000000e+00]",0.02196488756409104,0.029669850466413347,,,113,127,55032,75600
DTLZ2,6,2,100,"[2.23024621e-36 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.58599691e-01 8.37899536e-01]",0.07296488514169451,0.062422256809192424,,,124,127,48492,75600
DTLZ2,6,3,100,"[2.23024621e-36 0.00000000e+00 3.05595987e-01 0.00000000e+00
 9.16787961e-01 3.05595987e-01]",0.08912581675965885,0.07962225602745607,,,129,126,65772,75600
DTLZ2,6,4,100,"[3.51859025e-38 0.00000000e+00 3.05109380e-01 3.05109380e-01
 9.15328139e-01 0.00000000e+00]",0.0887135623076512,0.07758722835291469,,,127,126,71184,75600
DTLZ2,6,5,100,"[2.22044605e-16 2.22044605e-16 2.78362400e-01 2.22044605e-16
 8.82352191e-01 2.78362400e-01]",0.07527304650268586,0.07136702469495977,,,127,120,67044,75600
DTLZ2,6,6,100,"[2.22044605e-16 2.22044605e-16 2.90628181e-01 2.22044605e-16
 8.94064201e-01 2.90628181e-01]",0.08480499093480652,0.06971601727985838,,,127,122,79200,75600
DTLZ2,6,7,100,"[2.22044605e-16 2.22044605e-16 2.90399584e-01 2.22044605e-16
 8.93646381e-01 2.90399584e-01]",0.07753602971231607,0.07262071177932951,,,129,124,79200,75600
DTLZ3,6,1,100,"[8.81953811e-33 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.66602807e+00 1.86641123e+01]",0.12114409246176308,0.17491491052726732,,,100,96,62952,75600
DTLZ3,6,2,100,"[8.81953811e-33 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.87973383e+01 6.58648922e+01]",0.0597390503844704,0.04072986391881162,,,71,61,65664,75600
DTLZ3,6,3,100,"[8.47135591e-34 0.00000000e+00 0.00000000e+00 1.71020275e+00
 1.71020275e+00 5.13060826e+00]",0.06778171928539051,0.2874566778926847,,,117,19,67116,75600
DTLZ3,6,4,100,"[8.47135591e-34 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.04168720e+00 7.60421800e-01]",0.13841148391548055,0.09189338969731385,,,107,24,63936,75600
DTLZ3,6,5,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.76892726e-01
 2.76892726e-01 9.02636362e-01]",0.06925048283176491,0.2380718980163595,,,114,10,35136,75600
DTLZ3,6,6,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.80175668e-01
 2.80175668e-01 8.89677254e-01]",0.06794013003867702,0.25311716764092546,,,131,96,77484,75600
DTLZ3,6,7,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.82837813e-01
 2.82837813e-01 8.89255348e-01]",0.07262422927863962,0.25894517655915394,,,130,125,79200,75600
DTLZ4,6,1,100,"[1.34862300e-018 0.00000000e+000 1.07573516e-155 1.57123251e-169
 0.00000000e+000 1.01481283e+000]",0.021262760699172253,0.02819054125690739,,,81,127,70164,75600
DTLZ4,6,2,100,[0.24749028 0.98996111 0.         0.         0.         0.        ],0.14022078076474737,0.14960568872138263,,,122,127,63636,75600
DTLZ4,6,3,100,"[1.06018646e-36 1.00232268e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",0.02141428313645099,0.025903454607998526,,,121,126,75816,75600
DTLZ4,6,4,100,[1.00079481 0.         0.         0.         0.         0.        ],0.13395963811625394,0.028860372071037598,,,112,126,70056,75600
DTLZ4,6,5,100,"[2.41087594e-01 9.69152876e-01 2.22044605e-16 2.22044605e-16
 2.22044605e-16 2.22044605e-16]",0.13661605271623653,0.14520272645675786,,,125,126,69888,75600
DTLZ4,6,6,100,"[2.40716935e-01 9.68558182e-01 2.22044605e-16 2.22044605e-16
 2.22044605e-16 2.22044605e-16]",0.13849818008318357,0.1490851145965031,,,123,124,79200,75600
DTLZ4,6,7,100,"[2.40716935e-01 9.68558182e-01 2.22044605e-16 2.22044605e-16
 2.22044605e-16 2.22044605e-16]",0.13781261540920559,0.14812809784637238,,,127,119,79200,75600
DTLZ1,7,1,100,"[ 0.         0.         0.         0.         0.         0.
 73.1435628]",0.6089767067500634,0.5703248054521027,,,70,84,34090,58800
DTLZ1,7,2,100,"[0.         0.         0.         2.98573268 0.99524423 0.99524423
 0.        ]",0.9022863085666748,0.9428150838140889,,,85,58,54572,58800
DTLZ1,7,3,100,"[0.         0.         0.         0.         0.         6.35814583
 0.        ]",0.5692922467771154,0.570356962529674,,,67,12,44422,58800
DTLZ1,7,4,100,"[0.         0.         0.         0.         5.60002985 0.
 0.        ]",0.5845712959752538,0.5705805100091971,,,86,71,36652,58800
DTLZ1,7,5,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 1.03924044e+00
 1.84763651e-01 1.84763651e-01 2.22044605e-16]",0.8530180168100552,0.8836406873289165,,,89,14,45416,58800
DTLZ1,7,6,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.32616488e-01
 4.98334720e-02 4.98334720e-02 2.22044605e-16]",0.8512952794985972,0.8941300210829921,,,90,15,63630,58800
DTLZ1,7,7,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.29282071e-01
 4.83086654e-02 4.83086654e-02 2.22044605e-16]",0.8514416729001718,0.9019092308233366,,,90,22,64400,58800
DTLZ2,7,1,100,"[3.09884749e-33 1.85200567e-33 1.58448386e-34 5.64189124e-34
 0.00000000e+00 0.00000000e+00 1.02414437e+00]",0.02509454044616397,0.03758836624930576,,,84,80,47992,58800
DTLZ2,7,2,100,"[2.05404239e-35 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.46557083e-01 3.15519028e-01 3.15519028e-01]",0.10324973981651771,0.06988499880539945,,,70,84,24920,58800
DTLZ2,7,3,100,"[2.05404239e-35 0.00000000e+00 0.00000000e+00 6.72390683e-01
 0.00000000e+00 3.36195341e-01 6.72390683e-01]",0.1893376088950521,0.0841874660213114,,,63,85,13902,58800
DTLZ2,7,4,100,"[2.05404239e-35 0.00000000e+00 0.00000000e+00 9.98001680e-01
 0.00000000e+00 2.49500420e-01 0.00000000e+00]",0.14312510690429656,0.1485852994640772,,,77,82,47488,58800
DTLZ2,7,5,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 6.30475071e-01
 2.22044605e-16 2.96886220e-01 6.30475071e-01]",0.151284197685313,0.09397334728763712,,,40,81,9590,58800
DTLZ2,7,6,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 6.42786928e-01
 2.22044605e-16 3.09263440e-01 6.42786928e-01]",0.1622408147541912,0.0995080756022274,,,81,84,53228,58800
DTLZ2,7,7,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 6.42390432e-01
 2.22044605e-16 3.08959414e-01 6.42390432e-01]",0.16099196228295468,0.09180720528333677,,,81,82,58464,58800
DTLZ3,7,1,100,"[2.73654182e-31 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.37634690e+02 9.17564600e+01 0.00000000e+00]",0.03492879239064835,0.033402318764407,,,73,82,42938,58800
DTLZ3,7,2,100,"[9.98259389e-33 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.02055542e+00 6.03083313e+00 0.00000000e+00]",0.05214522177838367,0.07349723039620165,,,85,61,58842,58800
DTLZ3,7,3,100,"[5.74634742e-50 0.00000000e+00 0.00000000e+00 4.25488792e+01
 1.27646638e+02 4.25488792e+01 0.00000000e+00]",0.09238608050891112,0.03421674446516805,,,89,39,49826,58800
DTLZ3,7,4,100,"[5.74634742e-50 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.73930909e+01 9.13103029e+00 9.13103029e+00]",0.09380723781464059,0.05374710581467173,,,88,35,54796,58800
DTLZ3,7,5,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 4.86331320e-01
 1.70464328e+00 4.86331320e-01 2.22044605e-16]",0.08929695595805076,0.19051917659782794,,,90,20,58072,58800
DTLZ3,7,6,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.44008943e-01
 8.51717680e-01 2.44008943e-01 2.22044605e-16]",0.0931994952304626,0.2142712734938265,,,90,18,64400,58800
DTLZ3,7,7,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.47657572e-01
 8.55077085e-01 2.47657572e-01 2.22044605e-16]",0.09768928971394328,0.220030297102527,,,90,10,64400,58800
DTLZ4,7,1,100,"[2.16522064e-033 2.74628450e-126 1.70820704e-146 2.43914953e-049
 1.90171265e-049 2.72685930e-073 1.01561248e+000]",0.02609026436584279,0.035360534560023735,,,85,83,57708,58800
DTLZ4,7,2,100,"[3.55513793e-50 3.94297905e-01 0.00000000e+00 1.08271449e-83
 3.94297905e-01 3.94297905e-01 7.88595811e-01]",0.32913894677005484,0.3353773032830772,,,90,85,49266,58800
DTLZ4,7,3,100,"[3.55513793e-050 3.37966315e-001 0.00000000e+000 5.63016003e-229
 1.99114515e-093 6.75932629e-001 6.75932629e-001]",0.14400618431084097,0.13277432214509588,,,90,85,60956,58800
DTLZ4,7,4,100,"[3.55513793e-50 3.39343034e-01 0.00000000e+00 6.78686067e-01
 1.99114515e-93 0.00000000e+00 6.78686067e-01]",0.11301532785871539,0.10443620698339952,,,90,82,56714,58800
DTLZ4,7,5,100,"[2.22044605e-16 2.81621292e-01 2.22044605e-16 2.22044605e-16
 2.22044605e-16 6.15167519e-01 6.15167519e-01]",0.16299655986017203,0.04695909478707088,,,89,83,57890,58800
DTLZ4,7,6,100,"[2.22044605e-16 3.14864588e-01 2.22044605e-16 2.22044605e-16
 2.22044605e-16 6.48410815e-01 6.48410815e-01]",0.16117471907036388,0.09362062512521793,,,90,82,64400,58800
DTLZ4,7,7,100,"[2.22044605e-16 3.14723551e-01 2.22044605e-16 2.22044605e-16
 2.22044605e-16 6.48229345e-01 6.48229345e-01]",0.1605441062687162,0.06182387146997448,,,90,80,64400,58800
DTLZ1,8,1,100,"[ 0.          0.          0.          0.          0.          0.
 27.53022401  6.882556  ]",0.7561054366755011,0.7822225924334996,,,122,118,60672,96000
DTLZ1,8,2,100,"[0.         0.         0.         0.         0.         3.69741692
 5.54612538 0.        ]",0.8068681990543257,0.9448609577846221,,,108,119,56480,96000
DTLZ1,8,3,100,"[0.         0.         0.         0.         0.         0.
 0.         2.80678087]",0.597612123227103,0.5761110832266546,,,116,120,68656,96000
DTLZ1,8,4,100,"[0.         0.         0.         0.         0.         0.
 2.94764313 0.73691078]",0.7674320222486698,0.7655237044700889,,,125,121,74560,96000
DTLZ1,8,5,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.22044605e-16
 2.22044605e-16 3.99434591e-01 7.68060305e-01 2.22044605e-16]",0.6762303849577461,0.8438778609709252,,,126,114,79488,96000
DTLZ1,8,6,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.22044605e-16
 2.22044605e-16 1.00235152e-01 1.78009451e-01 2.22044605e-16]",0.6688552657469193,0.8865654069570326,,,127,96,102336,96000
DTLZ1,8,7,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.22044605e-16
 2.22044605e-16 9.81124706e-02 1.75266419e-01 2.22044605e-16]",0.6738128709199157,0.8430058039818186,,,127,95,102400,96000
DTLZ2,8,1,100,"[8.80431036e-34 2.21821160e-33 5.16121494e-34 1.84361615e-33
 0.00000000e+00 0.00000000e+00 1.33950485e-17 1.02393903e+00]",0.04201782740181067,0.041512055855760226,,,90,114,59568,96000
DTLZ2,8,2,100,"[8.97233450e-37 0.00000000e+00 8.47152699e-01 5.64768466e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]",0.042276763533004066,0.055384321482472784,,,111,119,22640,96000
DTLZ2,8,3,100,"[8.97233450e-37 0.00000000e+00 7.66684854e-01 3.83342427e-01
 0.00000000e+00 3.83342427e-01 3.83342427e-01 0.00000000e+00]",0.34742230749108016,0.3336590570237111,,,127,121,86704,96000
DTLZ2,8,4,100,"[8.97233450e-37 0.00000000e+00 5.64033911e-01 8.46050867e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]",0.048960725181130725,0.1581565181460587,,,127,121,87360,96000
DTLZ2,8,5,100,"[2.22044605e-16 2.22044605e-16 6.96664271e-01 3.18565830e-01
 2.22044605e-16 3.18565830e-01 3.18565830e-01 2.22044605e-16]",0.397416056346136,0.38856482730324565,,,127,119,74848,96000
DTLZ2,8,6,100,"[2.22044605e-16 2.22044605e-16 6.96664271e-01 3.18565830e-01
 2.22044605e-16 3.18565830e-01 3.18565830e-01 2.22044605e-16]",0.3334360986951519,0.31260753446923223,,,127,118,102400,96000
